pinhole_radius_um,total_transmission,tem00_transmission,tem00_purity,score_purity_times_transmission,mode_0_0_power,mode_0_1_power,mode_0_2_power,mode_1_0_power,mode_2_0_power
20.0,0.050789315347204295,0.0018526312778791294,0.05690379509461449,0.00010542175062230778,0.001445052396745721,9.955422653972177e-07,0.0006369543913987558,9.955422653972169e-07,0.0006369543913987558
22.711864406779657,0.06667594967081605,0.0031091080967059867,0.0727430003598519,0.00022616585139750205,0.00242510431543067,2.7968324780419217e-06,0.0010268196060966622,2.7968324780419187e-06,0.0010268196060966622
25.423728813559322,0.08146204769546603,0.004531173199555568,0.08677206615017377,0.00039317926060973026,0.003534315095653343,5.920710399039347e-06,0.0014410959393078011,5.920710399039343e-06,0.0014410959393078022
28.135593220338983,0.10140947372065903,0.006805305577343835,0.10468722803925863,0.0007124285768522327,0.005308138350328191,1.3314624774112398e-05,0.0020553761418164325,1.3314624774112394e-05,0.002055376141816432
30.847457627118644,0.1216788494181731,0.009500906495219216,0.12180764531817873,0.0011572830485708427,0.0074107070662709894,2.588348487016051e-05,0.0027201882775662375,2.588348487016051e-05,0.0027201882775662375
33.559322033898304,0.1455289339079775,0.01312471128590239,0.14069057648087813,0.0018465231969586945,0.010237274803003864,4.924602220090951e-05,0.0035241563858914864,4.924602220090955e-05,0.0035241563858914864
36.271186440677965,0.1688561607798895,0.01709721479949281,0.157954882808072,0.002700588559998321,0.013335827543604394,8.33834050096475e-05,0.004304447185360657,8.338340500964755e-05,0.004304447185360657
38.98305084745762,0.1934281956343631,0.021697311666732985,0.1749889983171803,0.0037967908347372745,0.016923903100051728,0.0001339603404534085,0.005095316776046888,0.00013396034045340863,0.005095316776046888
41.69491525423729,0.22164038051132423,0.02745119226716134,0.19321325761261363,0.0053039342832884315,0.021411929968385847,0.00021396141056376593,0.005935348183027046,0.000213961410563766,0.005935348183027046
44.40677966101695,0.2501335048717089,0.033721727932768085,0.2103112719845068,0.007092059495055929,0.026302947787559105,0.00032232051299431995,0.006685539930998453,0.0003223205129943203,0.006685539930998453
47.1186440677966,0.28257589568332775,0.04135981156766279,0.2283326604698918,0.009443795811777851,0.032260653022776975,0.0004842146989577587,0.007395051423750809,0.0004842146989577587,0.007395051423750809
49.83050847457627,0.3106047173536332,0.04833651000162855,0.2427682240165528,0.011734568688253705,0.03770247780127027,0.0006609814095382164,0.007868711825803747,0.0006609814095382164,0.007868711825803747
52.542372881355924,0.34387714323823876,0.05702120512129742,0.2586769191817523,0.014750069668807972,0.04447653999461199,0.0009195614486396215,0.008254324292041941,0.0009195614486396211,0.008254324292041941
55.25423728813559,0.37554289056911244,0.06564201511583899,0.2726760275671626,0.017899003923290614,0.05120077179035441,0.0012189086583335956,0.008437444185916085,0.0012189086583335965,0.008437444185916085
57.96610169491525,0.41048338794292916,0.07550201887995336,0.2869376761964958,0.02166437384555777,0.05889157472636363,0.0016139331555523864,0.008432062898296856,0.0016139331555523864,0.008432062898296856
60.677966101694906,0.4429223327754316,0.08493430478854791,0.2991439032682614,0.025407579455822407,0.06624875773506737,0.0020452007133820293,0.008237573045889091,0.0020452007133820293,0.008237573045889087
63.389830508474574,0.4768964139113535,0.09505693324641515,0.31094554611828495,0.029557530020635915,0.07414440793220382,0.00256676792494448,0.007851753652771848,0.00256676792494448,0.007851753652771847
66.10169491525423,0.5101401170287841,0.10516060528229543,0.3215793833213715,0.033817482596382724,0.08202527212019044,0.003149203865922014,0.0073097506848018665,0.003149203865922016,0.0073097506848018665
68.8135593220339,0.5412788240466365,0.11476995960611179,0.3307743237549013,0.037962955776088964,0.0895205684927672,0.0037614205105783085,0.006674315721668641,0.003761420510578311,0.006674315721668641
71.52542372881355,0.5754139241443792,0.1254260589586386,0.3400415661958255,0.04265007353006541,0.09783232598773811,0.004508561081879738,0.005859892030547733,0.004508561081879738,0.005859892030547733
74.23728813559322,0.607058922551319,0.13538585798627709,0.3479101131938614,0.0471021091768537,0.10560096922929613,0.005273449118572606,0.005022255166326773,0.005273449118572606,0.005022255166326773
76.94915254237287,0.6386567716046015,0.1453778842192267,0.35510388281625943,0.051624251161860014,0.11339474969099683,0.006107305509426148,0.004137184857476715,0.006107305509426148,0.004137184857476713
79.66101694915254,0.6679291620557181,0.15464893569255808,0.3611944999372121,0.05585834499329559,0.12062616984019531,0.006942604150644443,0.0033027271704522973,0.006942604150644447,0.0033027271704522973
82.37288135593221,0.6957389125759604,0.16344835839940577,0.3664872475810282,0.05990173899143565,0.1274897195515365,0.007791986181724912,0.002525634742486883,0.007791986181724919,0.002525634742486883
85.08474576271185,0.7242034100690288,0.1724205129109741,0.371409463699563,0.06403861023106847,0.1344880000705598,0.008717303660791173,0.0017758581671884208,0.00871730366079118,0.0017758581671884202
87.79661016949152,0.7504884788996311,0.18065463317623992,0.3755170607951914,0.0678388968693751,0.14091061387746714,0.009621289743492538,0.0011544412721065027,0.009621289743492543,0.0011544412721065027
90.50847457627118,0.7751068958857477,0.18830276651423003,0.3789829729597672,0.0713635422701118,0.14687615788109942,0.010510170451070678,0.0006619069312476192,0.01051017045107068,0.0006619069312476195
93.22033898305085,0.7978003968412841,0.19528188927525203,0.3818495810202997,0.07456830760060755,0.1523198736346966,0.01136470910590302,0.0003093170864774131,0.01136470910590302,0.0003093170864774135
95.9322033898305,0.8193433277227267,0.20182953677534562,0.3842761229861936,0.07755827189612921,0.1574270386847696,0.012206030207507629,8.770821903203878e-05,0.012206030207507634,8.770821903203874e-05
98.64406779661014,0.8387924470783765,0.20766244985920246,0.38621404247397845,0.08020215423017243,0.16197671089017793,0.012989672589866266,2.272265009835632e-06,0.012989672589866278,2.272265009835655e-06
101.35593220338981,0.8579782935763581,0.2133303130657654,0.3878831094873926,0.08274722517986802,0.16639764419129702,0.013783878837235431,4.450464852445472e-05,0.013783878837235435,4.450464852445477e-05
104.0677966101695,0.8752882119777253,0.21835823946514601,0.38917335902250894,0.08497920952289224,0.1703194267828139,0.014517237213897556,0.00020844227053740453,0.014517237213897563,0.0002084422705374043
106.77966101694915,0.8904160304559537,0.22267595275969718,0.3901260471802693,0.08687168925224104,0.1736872431525638,0.015170104702155376,0.0004642032729516074,0.015170104702155376,0.0004642032729516079
109.4915254237288,0.9037594687392376,0.2264166989933868,0.390823070351962,0.08848886947955141,0.1766050252148417,0.015754259287081865,0.0007885712913515633,0.015754259287081865,0.0007885712913515633
112.20338983050846,0.9165351708042233,0.22993103576198698,0.391356957394931,0.08998511056647629,0.17934620789434985,0.016319900394830247,0.001196574208839885,0.016319900394830264,0.001196574208839885
114.91525423728812,0.9281414880438102,0.23305851992491716,0.3917196847345655,0.091293609949693,0.1817856455414354,0.016838182326378404,0.0016596670294503283,0.01683818232637841,0.0016596670294503283
117.62711864406779,0.9380004452574502,0.23566001006829687,0.39192904179101146,0.0923620019345277,0.18381480785327156,0.017280922730401334,0.0021299524526070717,0.017280922730401334,0.002129952452607072
120.33898305084745,0.9469352854354856,0.23796816399698612,0.3920334805850558,0.09329148760017383,0.18561516791764918,0.017683395779403494,0.0026237316146692892,0.017683395779403494,0.0026237316146692884
123.05084745762711,0.9546048014965275,0.2399069734623472,0.39205216443217744,0.09405604820828618,0.18712743930063083,0.018029163855493885,0.0031040650741856832,0.018029163855493885,0.0031040650741856845
125.76271186440677,0.9614830799668563,0.24160814384148402,0.3920076309699891,0.0947122360903565,0.18845435219635753,0.01833891706846628,0.003583605168965946,0.01833891706846628,0.003583605168965947
128.47457627118644,0.9675154209067675,0.24306664246835508,0.391915161308846,0.09526150239178498,0.18959198112531697,0.01860976087231241,0.004045922612519203,0.01860976087231241,0.004045922612519203
131.1864406779661,0.9726353008544579,0.2442767437879186,0.3917930183875029,0.09570592277053934,0.19053586015457652,0.01883859037655006,0.004471884958912874,0.01883859037655006,0.004471884958912874
133.89830508474574,0.9771195993094985,0.24531267983311314,0.3916488634686632,0.0960764322510908,0.19134389026982826,0.01903781446545795,0.004872793699280398,0.01903781446545796,0.004872793699280396
136.61016949152543,0.9809326604407707,0.24617353711531997,0.39149549545043555,0.09637583087974838,0.1920153589499496,0.019205994626761487,0.0052361089480784054,0.01920599462676148,0.005236108948078401
139.32203389830508,0.9841629221873569,0.24688631514345333,0.3913403390270675,0.09661657426938246,0.1925713258118936,0.019347292137485574,0.005561624769054854,0.01934729213748558,0.005561624769054848
142.03389830508473,0.9869641021556166,0.24749027657785388,0.3911842696417208,0.09681430308653526,0.19304241573072603,0.019468678176982553,0.005858431673766654,0.019468678176982543,0.005858431673766659
144.74576271186442,0.9893047882142316,0.2479833217619156,0.3910361968931574,0.09697045503471162,0.19342699097429417,0.01956906852908792,0.006117890431320507,0.019569068529087907,0.006117890431320507
147.45762711864404,0.9912662591107052,0.2483870241315547,0.3908977573752472,0.09709393069413613,0.19374187882261268,0.019652271784657522,0.0063442251077450405,0.019652271784657515,0.006344225107745036
150.1694915254237,0.992886465973302,0.24871293056589752,0.39077194118600944,0.09719003467529695,0.19399608584140007,0.019720206952375353,0.00653800064428214,0.019720206952375363,0.00653800064428214
152.88135593220338,0.9942377450397529,0.24897861783019049,0.3906577131634389,0.09726541746813602,0.19420332190754858,0.019776182757293082,0.006704899735777187,0.019776182757293082,0.006704899735777184
155.59322033898303,0.9953512808557174,0.24919265276301447,0.39055612404397205,0.09732371660335834,0.1943702691551513,0.01982173218549927,0.006846498725116832,0.019821732185499284,0.006846498725116823
158.3050847457627,0.996291931340269,0.24936936022758746,0.3904640695369489,0.09736977521228916,0.19450810097751822,0.0198597030587761,0.006969364765049775,0.019859703058776094,0.006969364765049775
161.01694915254237,0.997049825091935,0.24950850510553688,0.39038497191618343,0.09740437075847393,0.19461663398231877,0.019889879556097872,0.0070708278612757304,0.01988987955609788,0.0070708278612757304
163.72881355932202,0.9976639275653478,0.249618720979406,0.3903170135469105,0.09743043369808128,0.1947026023639367,0.0199139912075492,0.00715490268952665,0.019913991207549185,0.007154902689526655
166.4406779661017,0.9981381721233719,0.24970198504283017,0.3902616967759681,0.09744912037114231,0.19476754833340754,0.01993235442626383,0.007221147678108338,0.019932354426263836,0.007221147678108338
169.15254237288136,0.9985454027529838,0.24977192988697874,0.3902118116535876,0.09746395726141084,0.19482210531184344,0.019947900073254976,0.007279103144028292,0.01994790007325497,0.007279103144028292
171.864406779661,0.99886543454029,0.24982567714427467,0.39017073058229385,0.09747466696959792,0.19486402817253426,0.019959936883002915,0.007325466984620912,0.019959936883002922,0.007325466984620912
174.57627118644064,0.9991179820108368,0.24986716816871773,0.39013689010142266,0.09748239992779273,0.19489639117159985,0.019969295681037492,0.007362657499840801,0.019969295681037492,0.007362657499840806
177.2881355932203,0.9993190845168883,0.24989949209381343,0.3901088388177163,0.09748800068185463,0.19492160383317447,0.01997663695898032,0.007392729353362257,0.01997663695898032,0.007392729353362252
179.99999999999997,0.9994716095954336,0.2499234814742182,0.390086749197923,0.09749183843650511,0.1949403155498902,0.019982134445303185,0.007415853804853162,0.019982134445303203,0.007415853804853156
